"code","date","GPM","OPM","NIM","EBITDA","cash","account_receviable","inventory","fixed_asset","invest","liq_asset","liq_liability","leverage","revenue","mkt_value","GOR"
8110,201509,5.61,0.17,1.02,2192660,2311783,1095424,664747,10558647,-1833559,4137726,2369965,51.65,5783749,4581000,-0.2379
8110,201512,7.1,1.42,1.81,2980973,2417559,882955,741919,10033099,-1950383,4392683,2882787,50.57,7913595,4380000,-0.2099
8110,201603,3.54,-2.59,-4.03,603057,1766143,1171136,807877,9670691,-304136,4282812,2710939,49.07,1865063,4361000,-0.0271
8110,201606,6.5,0.73,0.44,1355930,1753403,1381193,969535,9175644,-481505,4604442,3193841,48.98,3899886,4388000,0.0188
8110,201609,9,3.5,2.01,2122302,1629335,1349975,986082,9299510,-1277067,4509996,3193133,47.97,6136408,5431000,0.061
8110,201612,10.84,5.43,5.03,3112322,2253041,1262500,987644,9449964,-2008108,4970545,4340025,48.59,8748398,5648000,0.1055
8110,201703,13.3,8.07,2.79,679531,2303305,846408,1096481,9323260,-409355,4631386,3761061,46.53,2218496,7386000,0.1895
8110,201706,12.31,7.16,3.43,1424690,2146789,1087285,987974,9385345,-1119490,4648493,3913726,46.49,4469399,6349000,0.146
8110,201709,13.63,8.62,5.78,2332660,2513260,1016339,959855,9419376,-1761135,4708166,3696607,44.1,6943175,7182000,0.1315
8110,201712,14.27,8.94,7.11,3254559,2170414,1227622,943577,9321895,-2178138,4943041,3147475,37.87,9431751,8474000,0.0781
8112,200803,2,1.14,0.09,54871,360947,2839318,1939332,285190,-966,6702381,3105226,58.56,10704939,1987000,0.0709
8112,200806,1.04,0.06,-0.4,-46189,520916,2634696,1608039,283325,-5355,6353328,3932979,59.23,20664095,1561000,0.0972
8112,200809,1.62,0.58,0.01,88714,291698,3161578,1299789,281549,-5129,6125876,3616625,56.66,31231982,1094000,0.021
8112,200812,1.44,0.34,-0.08,73076,690209,1878884,850674,278173,-7575,3915492,1457963,35.59,38404964,937000,-0.0157
8112,200903,2.5,1.04,0.42,58522,305586,2608449,456933,276158,-5869,4399275,1883621,41.07,7310627,1108000,-0.3171
8112,200906,2.57,1.21,0.49,141497,460187,1908832,970851,276163,-5010,4256587,1719122,38.85,14552279,1344000,-0.2958
8112,200909,2.77,1.41,0.71,287826,542468,2958799,748402,273883,-6459,5492334,2348181,46,22756105,3493000,-0.2714
8112,200912,2.73,1.44,0.8,440073,388251,2407738,1971057,271796,-8126,5631712,2452216,43.77,32229427,5794000,-0.1608
8112,201003,2.57,1.46,1.11,203484,543073,2921887,2364030,271400,-3178,7375344,4068605,53.66,12928112,5425000,0.7684
8112,201006,2.65,1.49,1.1,367475,570327,3488361,2818435,276012,-12921,8045923,4016746,57.21,24459045,4611000,0.6808
8112,201009,2.52,1.34,0.92,464487,727555,3129652,2266078,276380,-14434,7619769,2492733,54.37,35458228,4509000,0.5582
8112,201012,2.38,1.18,0.79,550862,736571,3933256,2235302,271128,-13774,7953970,3162774,58.89,47807982,4462000,0.4834
8112,201103,2.83,1.63,1.14,191305,1215944,4751701,2417178,268622,-197,9619367,3896130,64.68,11893846,5133000,-0.08
8112,201106,2.56,1.19,0.83,288088,1021655,3839682,3310744,266847,-1790,9430549,4735912,66.44,22299750,4050000,-0.0883
8112,201109,2.47,1.07,0.69,376815,844856,4858858,3295650,268381,-6044,10526085,4697334,69.2,33490911,3285000,-0.0555
8112,201112,2.38,0.88,0.55,422114,593469,3945246,3445606,266937,-7559,9082773,3750319,66.66,44513913,2476000,-0.0689
8112,201203,2.19,0.34,0.05,30483,743552,3664220,2650683,266632,-3882,8565232,3327872,60.83,8877839,3612000,-0.2536
8112,201206,2.38,0.37,0.1,70580,493271,3995160,2666066,271706,-11852,8503385,3659800,64.84,16725282,3082000,-0.25
8112,201209,2.62,0.67,0.3,173391,388411,4321174,2480077,268891,-9554,8715335,5020360,66.5,25915682,2529000,-0.2262
8112,201212,2.73,0.78,0.31,252118,463766,3612045,2626407,266228,-9756,7937261,4207285,63.12,34097851,2031000,-0.234
8112,201303,3.17,0.8,0.85,76371,545853,3301595,1932085,263291,-260,7625792,4316651,64.93,5310947,2351000,-0.4018
8112,201306,3.39,1.11,0.83,176017,753739,4052716,2798728,261787,-1058,8625047,5341953,68.25,12070398,2433000,-0.2783
8112,201309,3.26,1.01,0.59,218840,887951,3929938,3374442,260827,-2990,9093557,5967421,69.87,18738074,2376000,-0.277
8112,201312,2.93,0.72,0.41,242225,883092,3034787,2960997,260813,-5188,7889999,4291646,63.46,26742710,2767000,-0.2157
8112,201403,2.63,0.45,0.59,108166,980014,4350396,2510186,258651,-21,8981376,5229453,60.02,9184230,4446000,0.7293
8112,201406,2.65,0.64,0.67,256130,766617,6085608,3427829,266009,-3975,11767741,6677928,67.07,21667851,4383000,0.7951
8112,201409,2.74,0.87,0.78,497733,919951,6569107,3778539,261816,-4201,13202457,6838928,68.32,37186615,4613000,0.9845
8112,201412,2.65,0.7,0.68,619088,770298,5639955,4161170,264528,-9235,12581585,6244929,66.02,51257415,4834000,0.9167
8112,201503,1.69,0.08,0.2,104218,795192,5483085,5446723,262818,-1180,14249855,7620338,66.97,13984962,4851000,0.5227
8112,201506,1.95,0.6,0.5,337877,1422562,9789922,4893982,259927,-1201,17860766,11151870,73.92,33130700,4338000,0.529
8112,201509,1.98,0.65,0.51,559471,1408159,7139533,4153140,261213,-4656,15648161,8719704,70.05,54506010,3819000,0.4657
8112,201512,1.95,0.7,0.56,789657,807833,6344527,3074880,265725,-11293,13056233,6023797,64.32,77225239,3683000,0.5066
8112,201603,2.33,1.02,0.71,248378,857051,9341517,5228493,265398,-2485,17999880,10963815,72.98,20433012,4030000,0.4611
8112,201606,2.93,1.66,1.12,866230,1283380,11450127,4270631,264494,-4171,19987865,11747409,75.01,46982942,4288000,0.4181
8112,201609,2.88,1.72,1.19,1472941,1223567,11061190,5308449,263971,-6584,20706704,11932640,71.22,76129757,6356000,0.3967
8112,201612,2.78,1.69,1.17,2110354,846151,16634627,8777435,264494,-9523,28892460,23334393,76.55,111353939,8706000,0.4419
8112,201703,2.93,1.85,1.37,583115,823969,9655873,10318310,260917,-50,23614466,18030625,71.7,25585123,9167000,0.2521
8112,201706,2.78,1.76,1.25,1193629,856872,15444563,9913764,258750,-481,28227434,19775611,77.45,56546261,12133000,0.2035
8112,201709,2.76,1.77,1.22,1875945,1024307,13931342,7945208,260312,-5266,26234427,17334368,74.29,90187513,11144000,0.1847
8112,201712,2.74,1.77,1.28,2577575,1431790,11416970,9828493,256620,-5970,25527764,15682681,72.23,122701219,11073000,0.1019
8114,200803,46.91,23.58,16.93,108504,635272,162371,341633,335203,-13152,1225906,412548,27.91,438437,4001000,-0.0387
8114,200806,44.93,22.62,15.87,235237,562788,203138,360118,327879,-19600,1222330,756213,49.73,973280,3666000,0.0118
8114,200809,42.91,20.53,15.51,343888,326249,194527,325636,323639,-30114,928617,389994,32.66,1432631,2024000,-0.0456
8114,200812,42.82,18.85,13.74,435755,483330,181690,259244,318309,-37396,986632,399716,32.04,1914890,1711000,-0.0534
8114,200903,43.43,11.99,8.47,54977,569704,135170,261224,317897,-11644,1028702,412858,32.02,316816,2379000,-0.2774
8114,200906,43.76,15.71,10.33,129170,570967,174786,237033,312945,-18297,1042298,591376,44.68,709168,2355000,-0.2714
8114,200909,44.3,17.07,11.35,207116,391439,145009,263262,309141,-26686,870623,363551,32.35,1093359,2829000,-0.2368
8114,200912,43.98,16.88,11.56,286994,539004,129257,242379,304606,-35499,958476,399708,33.42,1483907,3269000,-0.2251
8114,201003,42.94,18.05,13.86,84076,538373,165022,308549,308006,-16366,1069474,468925,35.36,423894,3423000,0.338
8114,201006,44.38,21.54,16.08,214249,461240,267678,427535,307976,-25699,1228101,620913,41.64,966790,3291000,0.3633
8114,201009,44,21.76,16.17,337043,423523,200003,498036,308078,-35756,1244774,512792,36.31,1508937,3277000,0.3801
8114,201012,44.61,22.03,15,444391,494357,222419,364248,302857,-43209,1167078,469622,33.03,2111543,3644000,0.423
8114,201103,41.81,15.64,14.07,91060,563566,252941,361239,297140,-3178,1269283,528311,34.03,432233,3465000,0.0197
8114,201106,40.77,18.16,14.01,187710,710035,325940,419596,319103,-36654,1576285,958824,49.84,997808,3348000,0.0321
8114,201109,39.52,17.6,15.38,334943,410907,357408,400676,317161,-42000,1252971,523379,33.83,1620457,2759000,0.0739
8114,201112,40.43,17.82,14.67,440640,574822,317739,348958,360272,-82783,1315284,564797,33.64,2180593,2750000,0.0327
8114,201203,41.79,19,13.63,91104,668181,291531,398151,395002,-45494,1437800,665360,35.86,461194,3445000,0.067
8114,201206,40.66,18.53,15.4,219193,729044,386309,374358,431328,-90042,1566682,964700,48.03,1075568,3476000,0.0779
8114,201209,41.09,19.76,15.45,358718,510333,382447,388360,428326,-97889,1363164,656486,37.38,1716574,3561000,0.0593
8114,201212,41.02,20.14,16,493806,642930,301578,335942,426776,-104351,1363719,560936,32.34,2324726,3700000,0.0661
8114,201303,40.39,15.33,16.19,118947,495663,326220,412114,799966,-381502,1373215,883850,40.99,543152,4265000,0.1777
8114,201306,41.44,18.79,17.48,282782,532641,411062,437353,809769,-399322,1471593,1196672,51.4,1227238,5289000,0.141
8114,201309,41.73,20.61,18.09,454452,358830,444082,499642,819438,-419558,1394698,1015913,44.88,1942445,5981000,0.1316
8114,201312,41.31,21.87,18.49,658170,423435,432903,475775,851939,-461868,1410723,907684,39.31,2711331,8192000,0.1663
8114,201403,41.05,21.92,20.83,203605,381224,501652,536656,874287,-29346,1498157,853094,35.49,748309,11443000,0.3777
8114,201406,41.42,24.29,20.84,403991,427319,473705,525259,883098,-52519,1500629,1142638,46.56,1500719,12223000,0.2228
8114,201409,41.85,23.99,20.84,585497,648705,496882,543276,945610,-126218,2213836,918811,53.34,2142804,10912000,0.1031
8114,201412,41.75,23.23,20.76,762531,491040,495222,511441,1030902,-223401,2029089,651992,47.29,2819475,9017000,0.0399
8114,201503,41.27,21.45,16.92,144939,644240,550692,526751,1123110,-103056,2058934,683057,46.06,660427,10455000,-0.1174
8114,201506,42.33,22.92,19,336300,727441,551170,551457,1160274,-153511,2195212,1184918,58.13,1421242,10226000,-0.053
8114,201509,42.55,23.3,21.35,599172,649870,592237,627783,1180432,-182450,2245195,1082530,53.78,2217981,10415000,0.0351
8114,201512,42.16,22.64,20.47,781616,643507,543282,629641,1253347,-269548,2178695,953232,50.17,3023136,10415000,0.0722
8114,201603,43.05,22.63,16.5,166091,479821,548591,668271,1290098,-98108,2071674,812012,46.54,738374,10990000,0.118
8114,201606,43.42,23.83,19.25,388310,676771,550817,613167,1413181,-244222,2058484,1290104,57.63,1542083,10482000,0.085
8114,201609,43.54,22.37,16.11,561339,542108,769367,814866,1496180,-316527,2284832,4115404,77.33,2453674,13275000,0.1063
8114,201612,43.01,20.31,17.49,844777,739051,742416,731107,1551665,-388102,2393431,2251158,65.43,3792375,12910000,0.2545
8114,201703,41.83,16.71,9.29,192871,571392,707688,803670,1635431,-114083,2226522,2076147,64.26,1107663,12436000,0.5001
8114,201706,41.1,16.89,11.21,461450,671652,836047,905252,1568582,-196564,2781832,2867156,70.86,2327956,12107000,0.5096
8114,201709,40.72,15.53,15.18,842889,744664,785875,853863,1605380,-251677,2724753,2661418,66.97,3506868,10376000,0.4292
8114,201712,38.22,13.18,13.25,1291789,2390143,1548857,1842815,4649887,-303394,6065772,3944361,78.22,5673410,10226000,0.496
8131,200803,16.04,14.5,13.33,825930,1405275,1942160,815188,9639949,-832364,5030939,4245597,41.14,2565630,18573000,0.0415
8131,200806,16.22,14.89,13.06,1741405,1062562,2158196,1054530,9989625,-1563198,5042230,5939357,50.12,5397305,18440000,0.342
8131,200809,16.35,14.98,13.29,2770280,498700,2791875,955188,10082631,-2107768,5099656,4980266,48.58,8375487,10834000,-0.0606
8131,200812,12.72,11.17,9.97,3196800,1281217,1598538,778303,10069217,-2555407,4524878,4036906,48.02,10177230,9551000,0.1422
8131,200903,-13.48,-16.76,-9.98,341190,360902,1545064,706520,9633444,-210793,3426080,2723597,43.38,1501096,10989000,-0.4149
8131,200906,-2.47,-4.6,-13.08,583884,432948,2131637,656512,9297530,-404494,3870152,3236284,46.2,3758721,11453000,-0.3036
8131,200909,2.41,0.58,-4.54,1379206,601694,2199706,742998,8930922,-612954,4655794,4040645,45.84,6232220,14239000,-0.2559
8131,200912,5.85,4.26,0.82,2293763,580828,2209792,926114,9452265,-1597324,4920040,4065483,45.77,8956145,21226000,-0.12
8131,201003,10.63,9.69,9.5,859343,680458,2161197,1008047,9714400,-882125,5064091,4941052,45.22,2848099,24675000,0.8973
8131,201006,13.49,12.56,11.65,1901999,629225,2298723,1114182,10188641,-1877465,5278439,5190962,48,5796382,18772000,0.5421
8131,201009,14.25,13.3,12.23,2971478,611301,2108275,1100358,11062367,-3350903,4941094,5092728,47.94,8592964,16804000,0.3788
8131,201012,15.67,14.75,12.93,4186883,930971,2296767,980160,11110980,-4070533,5398989,4826626,46.38,11819772,16804000,0.3197
8131,201103,14.89,14,11.47,1183062,968403,2222959,914092,10956221,-503246,5376903,3739002,43.12,3024871,16207000,0.0621
8131,201106,18.28,17.37,14.81,2648892,699617,2686219,1046619,11471507,-1700892,5574856,5448391,48.58,6360869,16030000,0.0974
8131,201109,16.13,15.17,11.16,3592449,771472,2246039,1062674,11080435,-2054908,5038593,3757541,44.95,9166172,11984000,0.0667
8131,201112,14.24,13.26,10.03,4662147,659222,1975545,1156868,10721698,-2450683,4750477,4077488,41.68,11860894,10193000,0.0035
8131,201203,4.13,3.13,2.04,975573,609492,2146834,1167569,9882131,-105214,4962888,3457748,38.28,2771119,13841000,-0.0839
8131,201206,6.22,5.16,3.37,2114636,740728,2247108,1127460,9260397,-212907,5027383,3593073,39.89,5770865,10967000,-0.0928
8131,201209,5.63,4.53,2.98,3083441,770859,1852257,1042411,8489909,-325666,4511638,2672493,33.85,8356507,9728000,-0.0883
8131,201212,5.31,4.18,2.73,3952662,579223,1951273,873251,7770929,-356688,4254596,1855911,28.05,10653513,7584000,-0.1018
8131,201303,3.42,2.05,2.09,804596,731106,1744715,1077027,7054552,-121730,4164408,1370894,23.79,2178097,9131000,-0.214
8131,201306,2.51,1.17,1.77,1553383,1180403,1554406,950722,6435876,-120888,4330662,1670088,23.82,4385738,9286000,-0.24
8131,201309,0.76,-0.63,0.08,2124838,821385,1391865,877074,5826202,-195290,3775120,893451,15.23,6462166,7495000,-0.2267
8131,201312,1.22,-0.14,1.3,2891502,1071934,1539972,949690,5335158,-189687,3654281,703408,7.91,8961086,7628000,-0.1589
8131,201403,10.27,8.69,6.23,742568,1349132,1582283,1111643,4825283,-8847,4500387,884861,9.69,2161034,8534000,-0.0078
8131,201406,11.08,9.58,7.45,1465271,1768679,1649974,1109730,4503766,-177108,5012848,1013308,10.81,4401081,11298000,0.0035
8131,201409,11.2,9.74,7.57,2190572,1727185,1770199,1191648,4345190,-432787,5503940,1144131,11.79,6782774,9817000,0.0496
8131,201412,12.78,11.32,9.17,3034385,1879627,1915723,1257546,4028518,-623415,6195144,1171125,11.66,9204384,10082000,0.0272
8131,201503,15.73,14.34,12.22,752195,2539844,1740594,1094469,3777023,-217749,6606471,998864,9.89,2307500,10237000,0.0678
8131,201506,18.81,17.36,11.62,1438757,3255336,1668171,1120296,3273229,-313723,7319638,1643465,15.59,4407425,9596000,0.0014
8131,201509,17.89,16.39,12.4,2175870,3024346,1690771,1099844,3245014,-569061,7092643,1174888,11.54,6500691,8711000,-0.0416
8131,201512,17.92,16.42,12.87,2943718,3520954,1684241,1090199,2945244,-754476,7648938,1041340,10.14,8760789,8954000,-0.0482
8131,201603,16.31,14.81,11.4,675537,3616837,1614133,1130102,2652565,-35602,7723609,1076249,10.11,2167035,10237000,-0.0609
8131,201606,17.11,15.57,10.55,1321640,4000333,1650156,1026597,2568189,-313358,8008789,1850659,16.83,4286054,10038000,-0.0275
8131,201609,16.5,14.96,11.65,2004267,3525122,1670196,1052540,2431735,-474672,7611467,976485,9.61,6410042,9994000,-0.0139
8131,201612,16.18,14.59,12.04,2665017,3954890,1633090,1098366,2365600,-718987,8098306,1009496,9.57,8491396,10414000,-0.0307
8131,201703,16.75,15.14,10.98,561806,4230285,1580537,1055572,2409672,-289039,8276993,1012735,9.41,2089305,11453000,-0.0359
8131,201706,16.23,14.58,12.61,1151139,4035803,1587929,926307,2327329,-452964,8625358,1829723,15.97,4110012,12581000,-0.0411
8131,201709,15.89,14.18,16.67,1895268,3796842,1448557,851603,2417795,-725886,8151611,843095,7.91,5978529,15256000,-0.0673
8131,201712,16.59,14.81,17.66,2561765,3479352,1494729,826956,3111590,-1592532,8283373,1010778,8.98,7888494,13907000,-0.071
8163,200803,14.66,6.33,4.62,725532,2171313,5940200,3516668,5971893,-412629,15082602,12225716,57.28,6577929,20759000,0.0843
8163,200806,13.14,4.72,3.72,1338573,2293744,5692380,3223187,6507513,-1162053,15628054,13816022,61.33,12724954,17378000,0.3455
8163,200809,13.28,4.82,3.77,2014535,1661988,8032194,4011298,7137035,-1810095,17368659,15707753,63.04,20762047,9782000,-0.0792
8163,200812,12.16,3.61,2.76,2375187,1678038,6667038,3791978,8192294,-2992043,15326155,14242145,61.38,27211723,6037000,0.1043
8163,200903,10.05,1.67,1.15,493434,742964,6335674,3440647,8752630,-703710,12671981,11825613,56.81,5989990,9078000,-0.0894
8163,200906,10.43,2.45,1.71,1106632,1345204,6994874,3468590,8609527,-1135178,13278483,12723461,59.4,13149263,12433000,0.0333
8163,200909,11.48,3.59,2.65,1949197,1054080,7494658,3918086,8485763,-1373613,14203997,13317462,59.83,21315100,17041000,0.0266
8163,200912,11.81,3.94,2.94,2632032,1231406,7503900,3097199,8401935,-1516029,13201196,11714803,56.71,29350624,16059000,0.0786
8163,201003,12.74,4.05,3.1,615052,1121147,6840691,3220730,8833874,-258954,12189187,11057667,54.88,7160104,15283000,0.1953
8163,201006,12.75,4.31,3.35,1357149,1203312,8191388,3599157,8904739,-646331,14252274,13163565,58.56,15872636,11181000,0.2071
8163,201009,12.04,3.31,2.57,1779908,899447,6641623,3400582,8716758,-854254,11890627,10877388,53.81,22955448,13630000,0.077
8163,201012,11.7,2.69,2.02,2123435,1489056,5667475,3279567,8361428,-1175167,11339579,10681605,56.57,29664951,12324000,0.0107
8163,201103,9.9,0.41,0.33,338270,1568236,5460472,3231980,8242107,-273595,11219219,10396660,55.43,6123921,12819000,-0.1447
8163,201106,10.16,0.54,0.47,704728,1151916,6049799,3782288,8019463,-589433,11767963,11371061,58.83,12786487,10220000,-0.1944
8163,201109,10.33,0.74,0.55,1086822,1129245,5805692,4013879,8233700,-682018,11900100,10958692,57.7,20193870,6250000,-0.1203
8163,201112,10.46,0.81,0.58,1523129,754347,6490178,3686633,7990708,-821921,11815376,10521239,56.84,27375573,5038000,-0.0772
8163,201203,10.7,0.79,0.56,390462,1028202,5418946,3616230,7688875,-189706,10962708,9429641,54.5,6173731,7079000,0.0081
8163,201206,10.91,1.07,0.76,858975,1176650,5817474,3875222,7594898,-438182,11538736,9849974,55.75,12976719,7972000,0.0149
8163,201209,10.98,1.15,0.79,1306688,1078141,5637196,3890318,7470137,-600536,11361248,9544027,55.12,19719086,6968000,-0.0235
8163,201212,11.09,1.24,0.85,1688417,1204562,5960925,3990566,7362339,-814150,12139111,10240804,56.4,26305918,6122000,-0.0391
8163,201303,10.95,0.82,0.62,337863,1054322,5719537,3766025,7397309,-122604,11502924,9492017,54.63,6054844,9248000,-0.0193
8163,201306,10.3,-0.09,0.01,603848,917432,5382949,3451525,7278134,-191910,10948223,8896458,53.93,11791872,7414000,-0.0913
8163,201309,10.16,-0.3,-0.18,879617,851790,5225099,3471713,7136173,-359921,10717648,8731261,53.54,17720724,6106000,-0.1013
8163,201312,10.12,-0.43,0.02,1195880,1042547,4674492,3337539,7192048,-627012,10542072,8336731,52.49,23501401,7143000,-0.1066
8163,201403,8.98,-2.57,-2.57,163195,1137130,4192027,3048516,7047168,-64639,9721689,7446187,50.26,4844550,7063000,-0.1999
8163,201406,10.16,-1.22,-0.72,499772,676444,4292154,2798389,6802584,-158962,9342413,6954118,49.19,10196711,6968000,-0.1353
8163,201409,10.8,-0.45,0.01,833539,748824,4698645,3077878,6775299,-275877,10345835,7637727,50.42,15751612,6186000,-0.1111
8163,201412,11.24,0.08,0.36,1171490,808617,5072409,3244344,6381370,-376355,11435760,7900421,50.56,21577869,5692000,-0.0818
8163,201503,12.14,0.86,0.67,283537,906046,4911851,3223094,6218950,-81982,11333884,7753273,50.1,5184913,5995000,0.0703
8163,201506,12.09,0.68,0.57,532716,1282046,4096853,2786429,6069844,-201240,10834368,7162233,49.36,10076716,5341000,-0.0118
8163,201509,11.02,3.36,3.73,1418242,1147296,4257664,2647432,5794729,-286734,11121127,7013902,47.35,14876251,5740000,-0.0556
8163,201512,11.59,2.88,3.19,1676197,1345757,4628422,2546830,5675309,-355990,10959936,6776775,46.7,19660699,5734000,-0.0888
8163,201603,14.04,1.03,1.14,242626,1032525,3948268,2488559,5549744,-138141,9455284,5391472,41.77,4067832,6404000,-0.2154
8163,201606,14.1,1.38,1.39,515210,998101,4645375,2134536,5475143,-248947,10211822,6240013,46.64,8783868,6002000,-0.1283
8163,201609,14.59,2.14,2.16,915763,934843,5303629,2290444,5275393,-326588,10996614,6877280,48.95,13937675,5585000,-0.0631
8163,201612,14.95,2.6,2.53,1304297,1344070,5546291,2174474,5298102,-442894,11374316,7376241,50.84,18681618,6360000,-0.0498
8163,201703,15.55,2.54,2.25,268226,1126867,4257781,2213861,5075550,-90271,9607773,6056919,46.49,3776047,6720000,-0.0717
8163,201706,15.75,3.09,2.75,606945,1398904,5134734,2045282,5081809,-198976,10229726,7055397,50.84,8324641,7868000,-0.0523
8163,201709,16.05,3.59,3.15,988922,1449919,5712234,2249479,5112903,-358277,10793557,7110170,51.33,13000785,7336000,-0.0672
8163,201712,16.04,3.59,3.3,1366857,1015392,5561210,2033609,5029588,-495592,10028855,6675261,47.76,17664072,8302000,-0.0545
8201,200803,33.14,6.5,5.63,132672,1775226,760302,300907,521658,-4377,3000294,588458,19.45,1245255,3810000,0.0791
8201,200806,34.46,4.77,4.86,205740,1830622,549178,312871,519567,-7484,2864699,693495,22.78,2072080,3177000,0.1034
8201,200809,36.12,5,5.51,331747,1715890,665904,275792,525835,-8882,2838673,616855,21.2,3109351,2678000,0.2318
8201,200812,35.27,2.97,2.27,286074,1642903,458460,314245,379497,-15890,2648603,591538,22.6,3917789,1509000,-0.0306
8201,200903,34.53,3.38,3,72125,1702022,437582,254462,403695,-2378,2493704,456095,18.87,854636,1939000,-0.3137
8201,200906,34.3,-0.08,0.38,111162,1744986,350562,352162,339260,-46167,2553137,583186,22,1546879,2306000,-0.2535
8201,200909,36.09,2.49,2.75,244334,1672399,586362,420870,334237,-16751,2783201,751329,25.18,2555718,2614000,-0.1781
8201,200912,35.22,1.99,2.1,292139,1756487,454610,484862,335368,-68177,2782502,734211,23.55,3439292,3163000,-0.1221
8201,201003,32.43,-1.47,-0.3,39087,1458749,477974,447395,326659,-2134,2495001,503738,18.95,827425,2812000,-0.0318
8201,201006,31.68,-3.79,-2.75,49076,1640300,287661,388529,345227,-6217,2399989,515166,19.67,1496265,2537000,-0.0327
8201,201009,35.16,-0.86,-0.45,137756,1542529,430872,447251,334574,-11126,2487922,550813,20.4,2286140,2346000,-0.1055
8201,201012,35.18,-1.74,0.66,201260,1668871,301301,361658,304455,-12404,2400607,444193,18.31,2924575,2341000,-0.1497
8201,201103,35.61,-6.15,-3.32,15370,1545122,275134,322098,416018,-115551,2214602,373104,16.66,549808,2214000,-0.3355
8201,201106,35.17,-10.91,8.7,187298,1491440,253154,327281,370066,-119543,2575110,507085,19.35,993079,2061000,-0.3363
8201,201109,37.07,-8.9,5.06,221277,1725371,265874,320766,368777,-121119,2645905,531197,19.65,1560293,1501000,-0.3175
8201,201112,36.2,-12.01,0.31,156004,1678996,224548,500299,342974,-125886,2760407,700762,23.6,1978446,1323000,-0.3235
8201,201203,29.1,-5.06,-2.58,10651,1271586,565191,310461,339379,-4655,2505924,507212,19.95,697317,2142000,0.2683
8201,201206,29.72,-14.4,-10.99,-47842,1429498,165976,289992,335869,-9800,2264308,605796,22.45,1018189,1407000,0.0253
8201,201209,30.78,-17.71,-14.19,-100511,1265630,198225,259534,329048,-13017,2096235,553203,21.87,1350036,1478000,-0.1348
8201,201212,28.6,-25.1,-29.5,-328851,1159332,208152,636814,324027,-12305,2364457,1049002,33.75,1667639,1305000,-0.1571
8201,201303,25.53,4.36,6.14,97146,1350159,201147,209409,350517,-2188,2624467,1338481,39.1,923735,1278000,0.3247
8201,201306,23.45,-9.62,-6.96,11888,1079203,158164,223330,343399,-2795,2784373,1666761,45.12,1116949,1269000,0.097
8201,201309,22.56,-13.98,-11.24,-42094,843034,247525,256303,335141,-5071,2923259,1912437,49.12,1528414,1180000,0.1321
8201,201312,19.98,-21.84,-27.6,-313088,695846,110468,514413,327427,-6393,2506657,1473616,47.15,1799375,1171000,0.079
8201,201403,18.36,3.8,-1.75,24276,394681,198057,199613,322346,-396,3114779,2060160,54.92,888293,1225000,-0.0384
8201,201406,17.71,-4.07,-8.61,-21902,293992,143855,284394,317826,-1125,3146676,2167776,57.22,1083412,1229000,-0.03
8201,201409,16.81,-8.26,-8,-12824,262732,137475,219410,314025,-4133,3046522,2067902,56.33,1394674,1144000,-0.0875
8201,201412,15.21,-16.04,-17.01,-82417,292402,104236,333483,305445,-4309,2588230,1758553,54.76,1574853,1042000,-0.1248
8201,201503,18.17,-9.76,-7.34,-12435,447676,141310,159508,302462,-942,1449474,624809,33.67,382521,1113000,-0.5694
8201,201506,15.44,-16.82,-14.61,-55963,497311,163693,99221,300202,-1101,1166347,398451,27.28,596020,830000,-0.4499
8201,201509,13.23,-23.2,-14.91,-64714,551884,112131,82677,301293,-5246,992488,279784,23.22,767382,632000,-0.4498
8201,201512,9.7,-30.94,-25.46,-182040,959234,81128,40218,299178,-5794,1218439,248132,21.74,960881,841000,-0.3899
8201,201603,17.89,-50.15,8.99,20240,902222,52931,42620,295833,-1670,1068149,170355,16.49,100623,697000,-0.7369
8201,201606,19.84,-29.39,-6.27,10376,771697,142174,44032,296206,-3434,1127665,523184,36.68,279289,763000,-0.5314
8201,201609,17.27,-23.2,-11.66,-17394,376551,155445,46755,294313,-5725,746860,178290,20.67,512523,567000,-0.3321
8201,201612,19.38,-22.27,-13.15,-15735,492218,109857,41812,292311,-6706,740301,173704,21.9,645642,510000,-0.3281
8201,201703,9.73,-8.44,-11.17,-34798,333205,290671,35861,289786,-615,769195,251162,27.01,385929,1019000,2.8354
8201,201706,13.35,-9.47,-10.71,-47661,381211,198085,55712,288168,-1668,761089,257193,27.84,624687,901000,1.2367
8201,201709,15.37,-7.8,-8.41,-53276,299157,176807,64506,289147,-4258,657344,174867,22.07,915534,870000,0.7863
8201,201712,15.72,-7.86,-8.21,-68840,390490,169916,51090,287864,-4047,793984,328372,31.67,1189830,829000,0.8429
8210,200803,24.4,6.39,4.05,79438,677440,427814,372881,931755,-45789,1641193,1075979,48.73,699421,2054000,0.0962
8210,200806,21.42,4.26,2.85,135972,629680,412954,419400,947128,-77843,1666297,1128714,50.4,1535736,1681000,-0.047
8210,200809,22.54,5.43,4.85,262098,626706,502344,639348,1004022,-116514,1990807,1319005,53.09,2347867,1243000,0.4319
8210,200812,21.21,4.44,1.83,267297,933531,448673,451966,1013947,-190331,1998933,1356311,55.19,3204585,956000,-0.0675
8210,200903,23.66,4.72,4.91,92938,957171,456855,400275,1027631,-26766,1919914,1238514,52.64,765891,1020000,0.095
